Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
67676,10/29/2018,6752491311531280,1,burnt garlic tonkotsu ramen
67677,10/29/2018,652354778592987,1,nagomi shoyu
67678,10/29/2018,652354778592987,1,nagomi shoyu
67679,10/29/2018,18084512898985,2,vegetarian spicy miso
67680,10/29/2018,18084512898985,2,vegetarian spicy miso
67681,10/29/2018,3881039711764360,1,soft-shell miso crab ramen
67682,10/29/2018,3881039711764360,1,soft-shell miso crab ramen
67683,10/29/2018,5298384672545010,2,tori paitan ramen
67684,10/29/2018,5298384672545010,2,tori paitan ramen
67685,10/29/2018,8911575372953510,1,vegetarian spicy miso
67686,10/29/2018,8911575372953510,1,vegetarian spicy miso
67687,10/29/2018,4395520314584320,1,burnt garlic tonkotsu ramen
67688,10/29/2018,4395520314584320,1,burnt garlic tonkotsu ramen
67689,10/29/2018,8465404199997220,1,miso crab ramen
67690,10/29/2018,8465404199997220,1,miso crab ramen
67691,10/29/2018,4301848250824500,1,vegetarian curry + king trumpet mushroom ramen
67692,10/29/2018,4301848250824500,1,vegetarian curry + king trumpet mushroom ramen
67693,10/29/2018,4127676423860510,3,burnt garlic tonkotsu ramen
67694,10/29/2018,4127676423860510,3,burnt garlic tonkotsu ramen
67695,10/29/2018,3506347473770140,2,vegetarian spicy miso
67696,10/29/2018,3506347473770140,2,vegetarian spicy miso
67697,10/29/2018,6484335922934910,2,vegetarian spicy miso
67698,10/29/2018,6484335922934910,2,vegetarian spicy miso
67699,10/29/2018,6448006138208490,1,vegetarian curry + king trumpet mushroom ramen
67700,10/29/2018,6448006138208490,1,vegetarian curry + king trumpet mushroom ramen
67701,10/29/2018,1804362900948650,1,soft-shell miso crab ramen
67702,10/29/2018,1804362900948650,1,soft-shell miso crab ramen
67703,10/29/2018,1158228703311140,1,soft-shell miso crab ramen
67704,10/29/2018,1158228703311140,1,soft-shell miso crab ramen
67705,10/29/2018,7703119200994810,1,spicy miso ramen
67706,10/29/2018,7703119200994810,1,spicy miso ramen
67707,10/29/2018,2441633878623900,1,spicy miso ramen
67708,10/29/2018,2441633878623900,1,spicy miso ramen
67709,10/29/2018,6269037783946840,1,vegetarian curry + king trumpet mushroom ramen
67710,10/29/2018,6269037783946840,1,vegetarian curry + king trumpet mushroom ramen
67711,10/29/2018,3755443393176380,1,tonkotsu ramen
67712,10/29/2018,3755443393176380,1,tonkotsu ramen
67713,10/29/2018,637287840711210,1,burnt garlic tonkotsu ramen
67714,10/29/2018,637287840711210,1,burnt garlic tonkotsu ramen
67715,10/29/2018,9455865591681150,4,truffle butter ramen
67716,10/29/2018,9455865591681150,4,truffle butter ramen
67717,10/29/2018,5323222062398770,1,vegetarian curry + king trumpet mushroom ramen
67718,10/29/2018,5323222062398770,1,vegetarian curry + king trumpet mushroom ramen
67719,10/29/2018,6599300240088320,1,soft-shell miso crab ramen
67720,10/29/2018,6599300240088320,1,soft-shell miso crab ramen
67721,10/29/2018,8738054448495180,1,shio ramen
67722,10/29/2018,8738054448495180,1,shio ramen
67723,10/29/2018,4677117568624960,4,vegetarian curry + king trumpet mushroom ramen
67724,10/29/2018,4677117568624960,4,vegetarian curry + king trumpet mushroom ramen
67725,10/29/2018,5067783213996440,1,burnt garlic tonkotsu ramen
67726,10/29/2018,5067783213996440,1,burnt garlic tonkotsu ramen
67727,10/29/2018,4898491972183320,2,burnt garlic tonkotsu ramen
67728,10/29/2018,4898491972183320,2,burnt garlic tonkotsu ramen
67729,10/29/2018,6918767040916280,2,nagomi shoyu
67730,10/29/2018,6918767040916280,2,nagomi shoyu
67731,10/29/2018,3697792102441280,1,vegetarian curry + king trumpet mushroom ramen
67732,10/29/2018,3697792102441280,1,vegetarian curry + king trumpet mushroom ramen
67733,10/29/2018,9864415769853120,1,spicy miso ramen
67734,10/29/2018,9864415769853120,1,spicy miso ramen
67735,10/29/2018,5059679908572250,1,vegetarian curry + king trumpet mushroom ramen
67736,10/29/2018,5059679908572250,1,vegetarian curry + king trumpet mushroom ramen
67737,10/29/2018,5784623194099690,1,burnt garlic tonkotsu ramen
67738,10/29/2018,5784623194099690,1,burnt garlic tonkotsu ramen
67739,10/29/2018,8619104191009320,1,burnt garlic tonkotsu ramen
67740,10/29/2018,8619104191009320,1,burnt garlic tonkotsu ramen
67741,10/29/2018,1772912134923790,1,truffle butter ramen
67742,10/29/2018,1772912134923790,1,truffle butter ramen
67743,10/29/2018,9994949712430500,4,spicy miso ramen
67744,10/29/2018,9994949712430500,4,spicy miso ramen
67745,10/29/2018,2756649112893730,1,soft-shell miso crab ramen
67746,10/29/2018,2756649112893730,1,soft-shell miso crab ramen
67747,10/29/2018,6605917825049490,1,vegetarian spicy miso
67748,10/29/2018,6605917825049490,1,vegetarian spicy miso
67749,10/29/2018,1165701820500950,1,nagomi shoyu
67750,10/29/2018,1165701820500950,1,nagomi shoyu
67751,10/29/2018,9951982624145990,1,spicy miso ramen
67752,10/29/2018,9951982624145990,1,spicy miso ramen
67753,10/29/2018,4137198980373620,1,vegetarian spicy miso
67754,10/29/2018,4137198980373620,1,vegetarian spicy miso
67755,10/29/2018,4924895755707140,1,tonkotsu ramen
67756,10/29/2018,4924895755707140,1,tonkotsu ramen
67757,10/29/2018,353485344679224,1,vegetarian curry + king trumpet mushroom ramen
67758,10/29/2018,353485344679224,1,vegetarian curry + king trumpet mushroom ramen
67759,10/29/2018,7788455652854730,1,soft-shell miso crab ramen
67760,10/29/2018,7788455652854730,1,soft-shell miso crab ramen
67761,10/29/2018,2183042396143290,1,soft-shell miso crab ramen
67762,10/29/2018,2183042396143290,1,soft-shell miso crab ramen
67763,10/29/2018,3343489670030050,1,nagomi shoyu
67764,10/29/2018,3343489670030050,1,nagomi shoyu
67765,10/29/2018,8818505671661770,1,vegetarian curry + king trumpet mushroom ramen
67766,10/29/2018,8818505671661770,1,vegetarian curry + king trumpet mushroom ramen
67767,10/29/2018,5574228424715170,1,burnt garlic tonkotsu ramen
67768,10/29/2018,5574228424715170,1,burnt garlic tonkotsu ramen
67769,10/29/2018,4113165872672780,2,burnt garlic tonkotsu ramen
67770,10/29/2018,4113165872672780,2,burnt garlic tonkotsu ramen
67771,10/29/2018,5005844849391520,1,tori paitan ramen
67772,10/29/2018,5005844849391520,1,tori paitan ramen
67773,10/29/2018,1798905681119780,1,shio ramen
67774,10/29/2018,1798905681119780,1,shio ramen
67775,10/29/2018,2873402584753880,1,soft-shell miso crab ramen
67776,10/29/2018,2873402584753880,1,soft-shell miso crab ramen
67777,10/29/2018,8661980157508620,1,tori paitan ramen
67778,10/29/2018,8661980157508620,1,tori paitan ramen
67779,10/29/2018,3673357153107320,1,vegetarian curry + king trumpet mushroom ramen
67780,10/29/2018,3673357153107320,1,vegetarian curry + king trumpet mushroom ramen
67781,10/29/2018,6895640019723140,1,soft-shell miso crab ramen
67782,10/29/2018,6895640019723140,1,soft-shell miso crab ramen
67783,10/29/2018,7852997939911170,1,soft-shell miso crab ramen
67784,10/29/2018,7852997939911170,1,soft-shell miso crab ramen
67785,10/29/2018,2825031933243110,1,vegetarian curry + king trumpet mushroom ramen
67786,10/29/2018,2825031933243110,1,vegetarian curry + king trumpet mushroom ramen
67787,10/29/2018,8562778695154470,1,vegetarian curry + king trumpet mushroom ramen
67788,10/29/2018,8562778695154470,1,vegetarian curry + king trumpet mushroom ramen
67789,10/29/2018,768858389662295,2,shio ramen
67790,10/29/2018,768858389662295,2,shio ramen
67791,10/29/2018,2829756125359800,4,tori paitan ramen
67792,10/29/2018,2829756125359800,4,tori paitan ramen
67793,10/29/2018,3696888219973540,1,spicy miso ramen
67794,10/29/2018,3696888219973540,1,spicy miso ramen
67795,10/29/2018,868289256636612,1,tonkotsu ramen
67796,10/29/2018,868289256636612,1,tonkotsu ramen
67797,10/29/2018,6318667586108850,1,tori paitan ramen
67798,10/29/2018,6318667586108850,1,tori paitan ramen
67799,10/29/2018,7600240518412280,1,nagomi shoyu
67800,10/29/2018,7600240518412280,1,nagomi shoyu
67801,10/30/2018,4696578758160540,1,spicy miso ramen
67802,10/30/2018,4696578758160540,1,spicy miso ramen
67803,10/30/2018,3246113443742140,1,soft-shell miso crab ramen
67804,10/30/2018,3246113443742140,1,soft-shell miso crab ramen
67805,10/30/2018,2759573625426140,1,soft-shell miso crab ramen
67806,10/30/2018,2759573625426140,1,soft-shell miso crab ramen
67807,10/30/2018,5330242066392930,1,tonkotsu ramen
67808,10/30/2018,5330242066392930,1,tonkotsu ramen
67809,10/30/2018,8545803508038990,2,vegetarian spicy miso
67810,10/30/2018,8545803508038990,2,vegetarian spicy miso
67811,10/30/2018,9090277593225320,1,truffle butter ramen
67812,10/30/2018,9090277593225320,1,truffle butter ramen
67813,10/30/2018,1171661432203760,3,tonkotsu ramen
67814,10/30/2018,1171661432203760,3,tonkotsu ramen
67815,10/30/2018,8114734805547790,1,spicy miso ramen
67816,10/30/2018,8114734805547790,1,spicy miso ramen
67817,10/30/2018,3685074324174530,1,tonkotsu ramen
67818,10/30/2018,3685074324174530,1,tonkotsu ramen
67819,10/31/2018,2222446286062680,1,miso crab ramen
67820,10/31/2018,2222446286062680,1,miso crab ramen
67821,10/31/2018,791183159938721,3,truffle butter ramen
67822,10/31/2018,791183159938721,3,truffle butter ramen
67823,10/31/2018,33690177004717,1,tori paitan ramen
67824,10/31/2018,33690177004717,1,tori paitan ramen
67825,10/31/2018,446095895594289,1,tori paitan ramen
67826,10/31/2018,446095895594289,1,tori paitan ramen
67827,10/31/2018,1291972598137270,1,shio ramen
67828,10/31/2018,1291972598137270,1,shio ramen
67829,10/31/2018,4121096532229080,1,tonkotsu ramen
67830,10/31/2018,4121096532229080,1,tonkotsu ramen
67831,10/31/2018,5603035170700710,1,spicy miso ramen
67832,10/31/2018,5603035170700710,1,spicy miso ramen
67833,10/31/2018,8097208169112230,1,vegetarian curry + king trumpet mushroom ramen
67834,10/31/2018,8097208169112230,1,vegetarian curry + king trumpet mushroom ramen
67835,10/31/2018,2101267107973460,1,spicy miso ramen
67836,10/31/2018,2101267107973460,1,spicy miso ramen
67837,10/31/2018,6300027129728110,1,soft-shell miso crab ramen
67838,10/31/2018,6300027129728110,1,soft-shell miso crab ramen
67839,10/31/2018,1185127785950880,1,vegetarian spicy miso
67840,10/31/2018,1185127785950880,1,vegetarian spicy miso
67841,10/31/2018,4812616265056880,2,tori paitan ramen
67842,10/31/2018,4812616265056880,2,tori paitan ramen
67843,10/31/2018,8534250988504930,1,nagomi shoyu
67844,10/31/2018,8534250988504930,1,nagomi shoyu
67845,10/31/2018,3828037992616630,1,burnt garlic tonkotsu ramen
67846,10/31/2018,3828037992616630,1,burnt garlic tonkotsu ramen
67847,10/31/2018,2962142196646070,1,soft-shell miso crab ramen
67848,10/31/2018,2962142196646070,1,soft-shell miso crab ramen
67849,10/31/2018,851189369807404,1,tonkotsu ramen
67850,10/31/2018,851189369807404,1,tonkotsu ramen
67851,10/31/2018,339671665603907,1,spicy miso ramen
67852,10/31/2018,339671665603907,1,spicy miso ramen
67853,10/31/2018,5781381845938670,2,shio ramen
67854,10/31/2018,5781381845938670,2,shio ramen
67855,10/31/2018,5729396232732180,1,miso crab ramen
67856,10/31/2018,5729396232732180,1,miso crab ramen
67857,10/31/2018,2777886869572740,1,tonkotsu ramen
67858,10/31/2018,2777886869572740,1,tonkotsu ramen
67859,10/31/2018,2388834436871240,1,tori paitan ramen
67860,10/31/2018,2388834436871240,1,tori paitan ramen
67861,10/31/2018,9604105078726080,1,tonkotsu ramen
67862,10/31/2018,9604105078726080,1,tonkotsu ramen
67863,10/31/2018,636039918316726,1,shio ramen
67864,10/31/2018,636039918316726,1,shio ramen
67865,10/31/2018,8483277989443530,1,miso crab ramen
67866,10/31/2018,8483277989443530,1,miso crab ramen
67867,10/31/2018,2484791807618020,4,truffle butter ramen
67868,10/31/2018,2484791807618020,4,truffle butter ramen
67869,10/31/2018,2477924855832120,1,miso crab ramen
67870,10/31/2018,2477924855832120,1,miso crab ramen
67871,10/31/2018,9625800812409410,1,truffle butter ramen
67872,10/31/2018,9625800812409410,1,truffle butter ramen
67873,10/31/2018,7286514245425820,1,tori paitan ramen
67874,10/31/2018,7286514245425820,1,tori paitan ramen
67875,10/31/2018,9751183007567760,3,vegetarian spicy miso
67876,10/31/2018,9751183007567760,3,vegetarian spicy miso
67877,10/31/2018,9880689777826690,1,truffle butter ramen
67878,10/31/2018,9880689777826690,1,truffle butter ramen
67879,10/31/2018,8621809744611500,1,vegetarian curry + king trumpet mushroom ramen
67880,10/31/2018,8621809744611500,1,vegetarian curry + king trumpet mushroom ramen
67881,10/31/2018,9009124558907640,1,spicy miso ramen
67882,10/31/2018,9009124558907640,1,spicy miso ramen
67883,10/31/2018,9310362990050150,1,vegetarian curry + king trumpet mushroom ramen
67884,10/31/2018,9310362990050150,1,vegetarian curry + king trumpet mushroom ramen
67885,10/31/2018,7385311245561070,3,tori paitan ramen
67886,10/31/2018,7385311245561070,3,tori paitan ramen
67887,10/31/2018,8052341175053120,1,spicy miso ramen
67888,10/31/2018,8052341175053120,1,spicy miso ramen
67889,10/31/2018,8107301427235970,1,vegetarian spicy miso
67890,10/31/2018,8107301427235970,1,vegetarian spicy miso
67891,10/31/2018,1797925659249080,1,vegetarian spicy miso
67892,10/31/2018,1797925659249080,1,vegetarian spicy miso
67893,10/31/2018,5134410086870140,4,vegetarian spicy miso
67894,10/31/2018,5134410086870140,4,vegetarian spicy miso
67895,10/31/2018,7435840603302330,1,nagomi shoyu
67896,10/31/2018,7435840603302330,1,nagomi shoyu
67897,11/1/2018,3356191076879740,1,spicy miso ramen
67898,11/1/2018,3356191076879740,1,spicy miso ramen
67899,11/1/2018,4516490072286920,3,tonkotsu ramen
67900,11/1/2018,4516490072286920,3,tonkotsu ramen
67901,11/1/2018,2896870773293350,1,burnt garlic tonkotsu ramen
67902,11/1/2018,2896870773293350,1,burnt garlic tonkotsu ramen
67903,11/1/2018,7655155897273830,1,truffle butter ramen
67904,11/1/2018,7655155897273830,1,truffle butter ramen
67905,11/1/2018,5743839409234130,3,tori paitan ramen
67906,11/1/2018,5743839409234130,3,tori paitan ramen
67907,11/1/2018,7224002250868470,1,truffle butter ramen
67908,11/1/2018,7224002250868470,1,truffle butter ramen
67909,11/1/2018,8507288379467950,1,miso crab ramen
67910,11/1/2018,8507288379467950,1,miso crab ramen
67911,11/1/2018,3667496971083450,1,spicy miso ramen
67912,11/1/2018,3667496971083450,1,spicy miso ramen
67913,11/1/2018,3611204849667630,1,tori paitan ramen
67914,11/1/2018,3611204849667630,1,tori paitan ramen
67915,11/1/2018,3310360156773430,1,miso crab ramen
67916,11/1/2018,3310360156773430,1,miso crab ramen
67917,11/1/2018,2369326637286270,1,miso crab ramen
67918,11/1/2018,2369326637286270,1,miso crab ramen
67919,11/1/2018,9469394306209690,1,burnt garlic tonkotsu ramen
67920,11/1/2018,9469394306209690,1,burnt garlic tonkotsu ramen
67921,11/1/2018,6354271662908220,1,truffle butter ramen
67922,11/1/2018,6354271662908220,1,truffle butter ramen
67923,11/1/2018,4799018869418600,1,vegetarian curry + king trumpet mushroom ramen
67924,11/1/2018,4799018869418600,1,vegetarian curry + king trumpet mushroom ramen
67925,11/1/2018,3146527088303770,3,vegetarian curry + king trumpet mushroom ramen
67926,11/1/2018,3146527088303770,3,vegetarian curry + king trumpet mushroom ramen
67927,11/1/2018,2552249165877330,1,truffle butter ramen
67928,11/1/2018,2552249165877330,1,truffle butter ramen
67929,11/1/2018,8010862583801430,1,burnt garlic tonkotsu ramen
67930,11/1/2018,8010862583801430,1,burnt garlic tonkotsu ramen
67931,11/1/2018,5575314966880860,1,truffle butter ramen
67932,11/1/2018,5575314966880860,1,truffle butter ramen
67933,11/1/2018,4653145935691220,1,nagomi shoyu
67934,11/1/2018,4653145935691220,1,nagomi shoyu
67935,11/1/2018,1122024504414770,3,shio ramen
67936,11/1/2018,1122024504414770,3,shio ramen
67937,11/1/2018,166766737685613,1,spicy miso ramen
67938,11/1/2018,166766737685613,1,spicy miso ramen
67939,11/1/2018,4092993985921640,1,vegetarian curry + king trumpet mushroom ramen
67940,11/1/2018,4092993985921640,1,vegetarian curry + king trumpet mushroom ramen
67941,11/1/2018,2630330522763000,1,vegetarian spicy miso
67942,11/1/2018,2630330522763000,1,vegetarian spicy miso
67943,11/1/2018,5082941452171130,2,soft-shell miso crab ramen
67944,11/1/2018,5082941452171130,2,soft-shell miso crab ramen
67945,11/1/2018,5054284216997790,1,tonkotsu ramen
67946,11/1/2018,5054284216997790,1,tonkotsu ramen
67947,11/1/2018,2922884264452480,1,spicy miso ramen
67948,11/1/2018,2922884264452480,1,spicy miso ramen
67949,11/1/2018,7763705904498070,1,nagomi shoyu
67950,11/1/2018,7763705904498070,1,nagomi shoyu
67951,11/1/2018,2118364748145090,1,spicy miso ramen
67952,11/1/2018,2118364748145090,1,spicy miso ramen
67953,11/2/2018,4161460231548660,1,tori paitan ramen
67954,11/2/2018,4161460231548660,1,tori paitan ramen
67955,11/2/2018,9330329791294450,1,tori paitan ramen
67956,11/2/2018,9330329791294450,1,tori paitan ramen
67957,11/2/2018,8038190753176760,1,spicy miso ramen
67958,11/2/2018,8038190753176760,1,spicy miso ramen
67959,11/2/2018,5932835177178490,1,vegetarian spicy miso
67960,11/2/2018,5932835177178490,1,vegetarian spicy miso
67961,11/2/2018,6093480774099320,1,spicy miso ramen
67962,11/2/2018,6093480774099320,1,spicy miso ramen
67963,11/2/2018,7740716595483660,2,burnt garlic tonkotsu ramen
67964,11/2/2018,7740716595483660,2,burnt garlic tonkotsu ramen
67965,11/2/2018,7881728689301490,4,burnt garlic tonkotsu ramen
67966,11/2/2018,7881728689301490,4,burnt garlic tonkotsu ramen
67967,11/2/2018,1125509179447640,1,soft-shell miso crab ramen
67968,11/2/2018,1125509179447640,1,soft-shell miso crab ramen
67969,11/2/2018,593224228439435,1,vegetarian spicy miso
67970,11/2/2018,593224228439435,1,vegetarian spicy miso
67971,11/2/2018,1918588810782580,1,vegetarian curry + king trumpet mushroom ramen
67972,11/2/2018,1918588810782580,1,vegetarian curry + king trumpet mushroom ramen
67973,11/2/2018,1849172069768800,1,miso crab ramen
67974,11/2/2018,1849172069768800,1,miso crab ramen
67975,11/2/2018,5749230216594060,1,truffle butter ramen
67976,11/2/2018,5749230216594060,1,truffle butter ramen
67977,11/2/2018,9869933741309070,1,vegetarian curry + king trumpet mushroom ramen
67978,11/2/2018,9869933741309070,1,vegetarian curry + king trumpet mushroom ramen
67979,11/2/2018,1404893248174390,1,miso crab ramen
67980,11/2/2018,1404893248174390,1,miso crab ramen
67981,11/2/2018,5807357258405590,1,truffle butter ramen
67982,11/2/2018,5807357258405590,1,truffle butter ramen
67983,11/2/2018,9820756981117490,1,tonkotsu ramen
67984,11/2/2018,9820756981117490,1,tonkotsu ramen
67985,11/2/2018,3281137910084480,1,miso crab ramen
67986,11/2/2018,3281137910084480,1,miso crab ramen
67987,11/2/2018,5080082970841750,2,shio ramen
67988,11/2/2018,5080082970841750,2,shio ramen
67989,11/2/2018,1385921269643640,1,vegetarian curry + king trumpet mushroom ramen
67990,11/2/2018,1385921269643640,1,vegetarian curry + king trumpet mushroom ramen
67991,11/2/2018,9088620694037320,2,shio ramen
67992,11/2/2018,9088620694037320,2,shio ramen
67993,11/2/2018,1089146596039760,1,burnt garlic tonkotsu ramen
67994,11/2/2018,1089146596039760,1,burnt garlic tonkotsu ramen
67995,11/2/2018,5038614904856030,1,tonkotsu ramen
67996,11/2/2018,5038614904856030,1,tonkotsu ramen
67997,11/2/2018,3016579300693450,1,miso crab ramen
67998,11/2/2018,3016579300693450,1,miso crab ramen
67999,11/2/2018,3512991939658150,1,tori paitan ramen
68000,11/2/2018,3512991939658150,1,tori paitan ramen
68001,11/2/2018,3553719389393350,1,nagomi shoyu
68002,11/2/2018,3553719389393350,1,nagomi shoyu
68003,11/2/2018,5253403406655620,1,tori paitan ramen
68004,11/2/2018,5253403406655620,1,tori paitan ramen
68005,11/2/2018,1994513479213630,1,truffle butter ramen
68006,11/2/2018,1994513479213630,1,truffle butter ramen
68007,11/2/2018,7197355940111260,1,soft-shell miso crab ramen
68008,11/2/2018,7197355940111260,1,soft-shell miso crab ramen
68009,11/2/2018,5314793443340290,1,truffle butter ramen
68010,11/2/2018,5314793443340290,1,truffle butter ramen
68011,11/2/2018,7221884074433190,1,soft-shell miso crab ramen
68012,11/2/2018,7221884074433190,1,soft-shell miso crab ramen
68013,11/2/2018,3449981468290960,1,truffle butter ramen
68014,11/2/2018,3449981468290960,1,truffle butter ramen
68015,11/2/2018,4768194578926710,2,truffle butter ramen
68016,11/2/2018,4768194578926710,2,truffle butter ramen
68017,11/2/2018,7161966487993420,2,truffle butter ramen
68018,11/2/2018,7161966487993420,2,truffle butter ramen
68019,11/2/2018,5816028819969850,1,tori paitan ramen
68020,11/2/2018,5816028819969850,1,tori paitan ramen
68021,11/2/2018,9571217764723820,2,shio ramen
68022,11/2/2018,9571217764723820,2,shio ramen
68023,11/2/2018,2691650220685790,1,truffle butter ramen
68024,11/2/2018,2691650220685790,1,truffle butter ramen
68025,11/2/2018,4782745926910810,4,tori paitan ramen
68026,11/2/2018,4782745926910810,4,tori paitan ramen
68027,11/2/2018,7260278081134180,1,truffle butter ramen
68028,11/2/2018,7260278081134180,1,truffle butter ramen
68029,11/2/2018,2289993883708910,1,vegetarian spicy miso
68030,11/2/2018,2289993883708910,1,vegetarian spicy miso
68031,11/2/2018,2560042535945450,3,tonkotsu ramen
68032,11/2/2018,2560042535945450,3,tonkotsu ramen
68033,11/2/2018,5205690903325000,1,soft-shell miso crab ramen
68034,11/2/2018,5205690903325000,1,soft-shell miso crab ramen
68035,11/2/2018,2731167412606490,1,miso crab ramen
68036,11/2/2018,2731167412606490,1,miso crab ramen
68037,11/2/2018,1335635230815130,1,burnt garlic tonkotsu ramen
68038,11/2/2018,1335635230815130,1,burnt garlic tonkotsu ramen
68039,11/2/2018,3305125000517970,1,spicy miso ramen
68040,11/2/2018,3305125000517970,1,spicy miso ramen
68041,11/2/2018,7172026374039660,3,spicy miso ramen
68042,11/2/2018,7172026374039660,3,spicy miso ramen
68043,11/2/2018,2158482461970210,1,spicy miso ramen
68044,11/2/2018,2158482461970210,1,spicy miso ramen
68045,11/2/2018,2260681918084390,1,burnt garlic tonkotsu ramen
68046,11/2/2018,2260681918084390,1,burnt garlic tonkotsu ramen
68047,11/2/2018,8360403256114890,1,truffle butter ramen
68048,11/2/2018,8360403256114890,1,truffle butter ramen
68049,11/2/2018,3505738640761120,1,shio ramen
68050,11/2/2018,3505738640761120,1,shio ramen
68051,11/2/2018,7260397396924420,1,vegetarian spicy miso
68052,11/2/2018,7260397396924420,1,vegetarian spicy miso
68053,11/2/2018,1732745806019300,1,vegetarian curry + king trumpet mushroom ramen
68054,11/2/2018,1732745806019300,1,vegetarian curry + king trumpet mushroom ramen
68055,11/2/2018,8941014674376330,1,truffle butter ramen
68056,11/2/2018,8941014674376330,1,truffle butter ramen
68057,11/2/2018,8841461700465850,1,nagomi shoyu
68058,11/2/2018,8841461700465850,1,nagomi shoyu
68059,11/2/2018,1631039090132910,1,vegetarian curry + king trumpet mushroom ramen
68060,11/2/2018,1631039090132910,1,vegetarian curry + king trumpet mushroom ramen
68061,11/2/2018,7201637966265740,1,miso crab ramen
68062,11/2/2018,7201637966265740,1,miso crab ramen
68063,11/2/2018,5393018601501660,1,truffle butter ramen
68064,11/2/2018,5393018601501660,1,truffle butter ramen
68065,11/2/2018,7876096090752550,1,shio ramen
68066,11/2/2018,7876096090752550,1,shio ramen
68067,11/3/2018,9763415797038000,1,vegetarian curry + king trumpet mushroom ramen
68068,11/3/2018,9763415797038000,1,vegetarian curry + king trumpet mushroom ramen
68069,11/3/2018,2116536693948100,1,miso crab ramen
68070,11/3/2018,2116536693948100,1,miso crab ramen
68071,11/3/2018,6540258057858270,1,nagomi shoyu
68072,11/3/2018,6540258057858270,1,nagomi shoyu
68073,11/3/2018,167704448702453,1,vegetarian curry + king trumpet mushroom ramen
68074,11/3/2018,167704448702453,1,vegetarian curry + king trumpet mushroom ramen
68075,11/3/2018,6443840271112830,1,tori paitan ramen
68076,11/3/2018,6443840271112830,1,tori paitan ramen
68077,11/3/2018,2372546504177560,1,miso crab ramen
68078,11/3/2018,2372546504177560,1,miso crab ramen
68079,11/3/2018,207538946124838,1,tonkotsu ramen
68080,11/3/2018,207538946124838,1,tonkotsu ramen
68081,11/3/2018,1023767788880040,1,miso crab ramen
68082,11/3/2018,1023767788880040,1,miso crab ramen
68083,11/3/2018,2133493715006960,1,burnt garlic tonkotsu ramen
68084,11/3/2018,2133493715006960,1,burnt garlic tonkotsu ramen
68085,11/3/2018,6268763451615800,4,spicy miso ramen
68086,11/3/2018,6268763451615800,4,spicy miso ramen
68087,11/3/2018,5167958654092830,2,tori paitan ramen
68088,11/3/2018,5167958654092830,2,tori paitan ramen
68089,11/3/2018,3922218747860030,2,nagomi shoyu
68090,11/3/2018,3922218747860030,2,nagomi shoyu
68091,11/3/2018,9050133795144680,2,truffle butter ramen
68092,11/3/2018,9050133795144680,2,truffle butter ramen
68093,11/3/2018,8517170353069340,1,nagomi shoyu
68094,11/3/2018,8517170353069340,1,nagomi shoyu
68095,11/3/2018,1043995772477020,4,soft-shell miso crab ramen
68096,11/3/2018,1043995772477020,4,soft-shell miso crab ramen
68097,11/3/2018,1836698845406610,1,shio ramen
68098,11/3/2018,1836698845406610,1,shio ramen
68099,11/3/2018,9830343859052110,1,tonkotsu ramen
68100,11/3/2018,9830343859052110,1,tonkotsu ramen
68101,11/3/2018,2611444672741710,1,soft-shell miso crab ramen
68102,11/3/2018,2611444672741710,1,soft-shell miso crab ramen
68103,11/3/2018,5476994131959100,4,miso crab ramen
68104,11/3/2018,5476994131959100,4,miso crab ramen
68105,11/3/2018,1445164682297150,2,truffle butter ramen
68106,11/3/2018,1445164682297150,2,truffle butter ramen
68107,11/3/2018,1631796321076180,1,truffle butter ramen
68108,11/3/2018,1631796321076180,1,truffle butter ramen
68109,11/3/2018,1871117422190980,1,miso crab ramen
68110,11/3/2018,1871117422190980,1,miso crab ramen
68111,11/3/2018,6712245732722970,1,tori paitan ramen
68112,11/3/2018,6712245732722970,1,tori paitan ramen
68113,11/3/2018,5847148802611790,2,tori paitan ramen
68114,11/3/2018,5847148802611790,2,tori paitan ramen
68115,11/3/2018,3947692773800950,1,shio ramen
68116,11/3/2018,3947692773800950,1,shio ramen
68117,11/3/2018,1699051595848720,1,spicy miso ramen
68118,11/3/2018,1699051595848720,1,spicy miso ramen
68119,11/3/2018,7494960177924400,1,burnt garlic tonkotsu ramen
68120,11/3/2018,7494960177924400,1,burnt garlic tonkotsu ramen
68121,11/3/2018,8896145727737770,1,truffle butter ramen
68122,11/3/2018,8896145727737770,1,truffle butter ramen
68123,11/3/2018,7247726853139680,1,tonkotsu ramen
68124,11/3/2018,7247726853139680,1,tonkotsu ramen
68125,11/3/2018,721540434423186,1,tonkotsu ramen
68126,11/3/2018,721540434423186,1,tonkotsu ramen
68127,11/3/2018,9783148260758780,1,vegetarian curry + king trumpet mushroom ramen
68128,11/3/2018,9783148260758780,1,vegetarian curry + king trumpet mushroom ramen
68129,11/3/2018,9036782316198560,1,vegetarian spicy miso
68130,11/3/2018,9036782316198560,1,vegetarian spicy miso
68131,11/3/2018,3326120790031420,1,tonkotsu ramen
68132,11/3/2018,3326120790031420,1,tonkotsu ramen
68133,11/3/2018,9814826284963300,1,shio ramen
68134,11/3/2018,9814826284963300,1,shio ramen
68135,11/3/2018,6669529694418560,1,vegetarian spicy miso
68136,11/3/2018,6669529694418560,1,vegetarian spicy miso
